"Latin","occur","Inter","Moist","Al","Ca","Fe","K","P","Zn","N"
"Mortoniodendron anisophyllum (Malvaceae)",10,-2.31679792025555,2.63153510871874,0.492494625803761,-0.214823871539909,-0.319144618756682,-0.26567195006048,0.131210520206353,0.127127370293143,-9.80641270634324e-05
"Mosquitoxylum jamaicense (Anacardiaceae)",6,-1.61071601234979,-0.0522514904034283,-0.228805521630179,-0.253310174735154,-0.171233622041021,-0.00249357146506784,-0.905995583839369,0.20247376619919,0.0755592851778186
"Mouriri myrtilloides (Melastomataceae)",17,-0.438508359276432,2.93736257360541,0.255966298566774,-0.00495838066100784,-0.210403336854637,0.131247797080468,1.01120534413913,0.189810614441263,0.00122077106168411
"Mouriri panamensis (Melastomataceae)",7,-2.11989313939269,1.52865294410137,-0.318553101522931,-0.357473628022453,-0.046926562945568,-0.271612292735451,-0.590624335171785,0.141862882198058,0.0330793001039378
"Myrciaria floribunda (Myrtaceae)",7,-2.12427099223508,0.687509254818526,-0.0386573211086634,-0.617124469935447,0.0998042699024324,-0.154367527453986,-0.935089613563734,0.0979026114474283,0.0119671514061566
"Myrcia gatunensis (Myrtaceae)",39,0.882782235893143,0.00662696930385537,0.00801062498975541,-0.767016906334971,0.0394245645045785,0.0223072612108276,-0.0857002833601536,0.129238663338477,-0.0345882905910337
"Myrcia splendens (Myrtaceae)",4,-2.61460647383589,-0.43092460002,-0.163134491632576,-0.760701045533149,-0.156158804676252,-0.0415134742892637,-0.775021662980178,0.156618255943379,0.0298092056742297
"Aulomyrcia zetekiana (Myrtaceae)",15,-0.159018299014878,0.734709713984104,-0.31869167106685,-0.169292348040917,-0.144190564658905,-0.184557174197938,-0.71842581676317,0.1333674156902,0.0685773275741875
"Myriocarpa longipes (Urticaceae)",6,-1.96308953421828,0.876720771296477,0.0983380033038646,0.0570338170447385,-0.0752847426215996,0.351775466452003,0.585639003543926,0.174191910956823,0.0421551849355966
"Myrospermum frutescens (Fabaceae-papilionoideae)",3,-2.83410710979161,-0.133513401241749,0.190545894891818,0.383262810522111,-0.270869597431431,-0.0506531684050032,0.56100290449926,0.112315989024592,0.0792328110361393
"Nectandra cissiflora (Lauraceae)",8,-1.12848300517002,0.069994557092825,0.182659007302633,-0.330331601058744,-0.310345324649301,0.175328545071631,-0.510534430440949,0.0765885997570919,0.11146203120306
"Nectandra cuspidata (Lauraceae)",7,-2.43475363398485,-1.06506226752957,0.0194761989403179,-0.590457847516107,0.0293873316923788,-0.145307175468558,-0.603127466424979,0.200055827456511,0.0384692386873175
"Nectandra lineata (Lauraceae)",10,-1.50705371413945,0.198965121675722,0.412185652502494,0.287642307077355,-0.117588280415354,0.14301434477643,0.596127158983724,0.0902961108232035,0.0479385274146816
"Nectandra martinicensis (Lauraceae)",5,-2.91376198979725,-1.55240784233032,-0.038612406791071,0.117973692107465,-0.136053973657045,-0.00186555743877665,0.706982353346117,0.209544088155763,0.0265570925302803
"Nectandra purpurea (Lauraceae)",31,0.593858703688042,1.78257685720728,-0.0354073751264434,-0.189487288268082,-0.367965725871439,-0.0300323877804733,-0.536291419021233,0.130186838377935,0.0483197665845694
"Neea amplifolia (Nyctaginaceae)",12,-0.646108446219515,1.52296490623831,0.0578011996039657,-0.0732751868952174,-0.155901539543639,-0.266949322768772,-0.136682741899392,0.172116603094524,0.0332634580646102
"Neea delicatula (Nyctaginaceae)",32,0.189344494383986,-1.76022276078793,-0.278257595321317,0.0699438129541688,-0.110687429708266,-0.287289232074248,-0.467749326001693,0.21659679022395,0.0256012268096005
"Ochroma pyramidale (Malvaceae)",10,-1.36538254562475,-0.325670333708065,0.173998654775415,-0.267801707041145,0.0558860389856009,0.235613900214859,-0.198905549661096,0.19339124118621,0.0609501988337763
"Ocotea cernua (Lauraceae)",12,-0.934372117199262,1.08049437583248,0.113392483679877,-0.226261311090194,-0.104762496807889,0.592424016311441,-0.122842305710264,0.119954554344818,0.0280831526393598
"Ocotea dendrodaphne (Lauraceae)",12,-1.86562933297192,1.68329779636853,-0.182134650830676,-0.367693415727081,-0.163675105952599,-0.141104500120533,-1.16953883711453,0.128144072032345,0.0507389908011603
"Ocotea insularis (Lauraceae)",4,-3.3888683005988,1.89806401242464,0.0448069511906915,-0.601372246477488,0.00895216846907455,-0.295691555885576,-0.25363583000865,0.122167649937465,0.0351880263947798
"Ocotea leucoxylon (Lauraceae)",4,-2.89595303073502,-0.929127998358381,0.219163459475032,-0.349468938233717,-0.146173623979248,0.214177282368676,-0.2544256541185,0.13311175407206,0.0225859681520925
"Ocotea oblonga (Lauraceae)",10,-0.846331802187824,1.03063692790062,-0.0564578775497909,-0.102844671626916,-0.156119923917594,0.293359898912688,-0.641363215966915,0.165337129299599,0.0799086472943584
"Ocotea puberula (Lauraceae)",19,-0.283546367875294,-0.145360387693735,0.116498923021164,-0.371340082195294,-0.0395378946398653,0.370941960995307,0.266922452578051,0.229471522956624,0.039185537404683
"Ocotea rubrinervis (Lauraceae)",5,-3.05894733770675,-1.29070248172498,0.116936317280463,-0.814225853476522,-0.00694102664640916,-0.178426549173046,0.473165918967937,0.211149393266212,0.0660776481060987
"Ocotea whitei (Lauraceae)",7,-2.33771665743247,1.54437067360229,-0.0233651607073476,-0.155320513393553,-0.139535764014294,0.139948159428929,-1.07979315656687,0.195781229777004,0.0770589070485988
"Oenocarpus mapora (Arecaceae)",58,2.78313129152238,-0.346652937427343,-0.192647160450969,-1.02340584869724,0.0273957812785228,0.461036311297456,-0.594250369536898,0.0693077463534131,-0.0105454057011354
"Trophis caucana (Moraceae)",21,-0.877612064582988,0.14998178947977,-0.287290483095587,0.304557710418613,-0.105598887099009,0.385803562392274,1.5558298633708,0.153911607832759,0.0785532226305568
"Ormosia amazonica (Fabaceae-papilionoideae)",3,-2.7052554620845,1.20733353722466,-0.103506004118313,-0.0952763362217907,-0.102721260814804,0.281690216939575,-0.439254026906242,0.181274565532138,0.0893040783409596
"Ormosia coccinea (Fabaceae-papilionoideae)",20,-0.483477192674092,0.0664843763888176,0.0817049270499268,-0.895247538169572,-0.133611082581087,0.117491060182262,-0.233697161629179,0.245743483533001,0.00838152414990197
"Ormosia macrocalyx (Fabaceae-papilionoideae)",14,-0.617360830921749,-0.00651271863570402,0.167901543403889,-0.380635539925766,-0.0862079724949645,-0.21830418410385,0.226279791528739,0.0892403869047502,0.0390647177005502
"Otoba acuminata (Myristicaceae)",4,-3.39329996656569,1.92095094138737,-0.0612571947118736,-0.263090964857037,-0.175179355053949,-0.120733623581518,-0.911602078732576,0.217635927029531,0.0627242898294265
"Ouratea prominens (Ochnaceae)",7,-1.82415503023309,1.12379173002206,0.299873188187435,0.356577483387347,-0.202593756936657,-0.322571490177869,0.492469811040414,0.166919769517332,0.0200813601425965
"Ouratea knappiae (Ochnaceae)",5,-3.63824652897697,2.13065664337617,-0.0429839306999351,-0.252911887158767,-0.0720431621513023,0.0920834651867336,-1.43289964083352,0.167306583716989,0.0273925612850696
"Ouratea lucens (Ochnaceae)",38,1.21659085122078,0.539775680613736,-0.179463986878098,-0.704114560899086,-0.297501250959896,0.0746703659414709,-0.132245546311048,0.110976222787222,0.0217168781098739
"Ouratea sulcatinervia (Ochnaceae)",4,-3.58084608552555,1.92792743354658,-0.0291241773097101,-0.304319503909835,-0.075796307631749,0.0473544833680184,-1.40483896328376,0.13589132913274,0.0268694814791455
"Oxandra longipetala (Annonaceae)",13,-0.670819064237315,0.209427172823195,-0.6275223899508,-0.286486892792763,-0.120361391422236,-0.486712560780323,-1.17932098780217,0.104199256462913,0.0281536180562317
"Oxandra panamensis (Annonaceae)",6,-2.05065154941643,0.885426509650198,0.15277257505852,0.443037425101026,-0.21599683449523,-0.0602077154296299,0.607823506472942,0.0986174423009985,0.0723463566732644
"Palicourea guianensis (Rubiaceae)",24,-0.45739660694673,-0.744172613764571,0.335248973827409,-0.203249589973769,-0.0919625343365517,-0.0639384534878305,-0.428680767359805,0.183480039948548,0.0688882279999191
"Parathesis amplifolia (Myrsinaceae)",4,-4.01765707233434,1.61894832646893,-0.0800783395542222,-0.429251944535688,-0.00214800955775415,0.010680399813967,-1.33671756830018,0.109337327841376,0.0272762150414675
"Parmentiera cereifera (Bignoniaceae)",5,-2.84119426776829,-0.498117709238977,-0.197477196542312,0.266507137406064,-0.366705789855535,0.104691167366838,1.02764994868815,0.151927551427771,0.0714803984161079
"Pentagonia gymnopoda (Rubiaceae)",4,-3.75665282156291,1.6654355548445,-0.0174400863035529,-0.0691754638466645,-0.127455240633291,0.0390739584294085,-1.09246594349715,0.177178187564013,0.0401222427455036
"Pentagonia macrophylla (Rubiaceae)",26,0.771899875540688,0.661326711782916,0.0388099613398782,0.238394970748627,-0.287819011597558,-0.0965774001542746,-0.279013488351714,0.0283753531343599,0.0820870495814822
"Pera arborea (Euphorbiaceae)",21,-0.694586038024239,-0.319072402165272,0.397912113507576,-0.818506240130119,0.103561051137139,-0.226223464432572,-1.26091846786606,0.0638940722863904,0.0432198630999194
"Perebea xanthochyma (Moraceae)",45,2.38288624506105,0.761312558529304,0.122740683266846,-0.723155975140692,-0.29148076154481,0.0532191388149123,-1.12836297708052,0.253906119847154,-0.0122481616660764
"Cinnamomum triplinerve (Lauraceae)",32,0.784192264437809,0.183436828388699,0.355029892690475,0.439892017300905,0.0226280095500149,0.143695161679689,0.616443220793234,0.138576659032352,0.0211405192410795
"Phyllanthus acuminatus (Phyllanthaceae)",3,-2.75795796678664,0.595284671593676,0.200371247043519,-0.169281378914429,-0.190797132768142,-0.0683063016202794,-0.566432554600603,0.248829309580532,0.0222870158401749
"Picramnia latifolia (Picramniaceae)",24,-0.255097475501663,-0.107533988178703,0.300659063251392,0.338818545089209,-0.199429258841303,0.335296299994479,0.542419775970676,0.0383399762835651,0.0160058954605512
"Piper arboreum (Piperaceae)",15,-0.709574808537564,-0.471320780214215,0.306984053231808,-0.675364499067243,-0.196626844791787,0.323366514429439,0.587262666826572,0.103411631456934,0.0373566310617919
"Piper augustum (Piperaceae)",4,-3.40523810941016,1.62435207299501,0.212884880637681,-0.506941431475187,-0.168739702996617,-0.0792670512676995,-1.34085253273383,0.123020381905547,0.00246804835981184
"Piper aduncum (Piperaceae)",6,-2.23824353704114,-1.13716959432698,-0.0125440822389052,-0.0752611702551494,0.195226134725564,0.245198995218937,-0.272515935258665,0.225718966965838,0.0464656270807666
"Piper aequale (Piperaceae)",21,-0.246752393960446,0.402007573966124,0.17838125055534,-0.0184288690671611,-0.0769252281802628,0.228030265898439,-0.412115761367457,0.149422250398233,0.00462579715118141
"Piper auritum (Piperaceae)",3,-2.52252101908353,0.603708975504507,0.185221449499587,-0.27969857794088,-0.0449566387283332,0.264637597961514,-0.00426483205708692,0.116964374220793,0.0150777488556345
"Piper schiedeanum (Piperaceae)",4,-2.56264664490466,0.153081429934418,0.177593990607807,0.19664286332596,-0.121898007277441,0.295536959583143,0.659681260080682,0.150443281611354,0.0500992341168927
"Piper cordulatum (Piperaceae)",25,0.206579120473364,-0.673904184274421,0.486905714195618,-0.493426647705942,-0.282796440845595,0.326576194645072,-0.33673862022731,0.0943721540619718,0.0626895651479021
"Piper colonense (Piperaceae)",30,0.672645630537066,-0.159497711742936,0.0759770630210578,-0.154221204475534,-0.237196554279139,0.34036959751929,-1.08243695120677,0.123958621029745,0.0721384306565192
"Piper longispicum (Piperaceae)",4,-3.93422317484467,1.67804897388109,0.02837941687376,-0.644770395978467,-0.0814514641742044,-0.0821846795969388,-1.02754781289808,0.118226836034471,0.00839202192697731
"Piper marginatum (Piperaceae)",3,-2.70453879236505,0.466285963063621,0.131542381032068,-0.24951243185186,0.0270337810447742,0.230050188876419,0.00916830918758828,0.14017032306655,0.0427407649902574
"Piper reticulatum (Piperaceae)",26,-0.303541493582352,-0.841249188265912,0.395483876536719,0.545161067823734,-0.106293933597895,0.553156044284069,1.15523976823646,0.187897483069166,0.0296080435424696
"Abarema barbouriana (Fabaceae-mimosoideae)",15,-1.35925124516965,0.756021001234674,-0.0467233119594767,-0.883129746289388,-0.00820720869953345,-0.331500617299274,-1.45248631408835,0.141924992224538,0.0809690091652331
"Zygia dinizii (Fabaceae-mimosoideae)",6,-3.22675100436503,2.11225056738151,-0.0372193286272184,-0.161455015092404,-0.146153463842625,0.0661035811255649,-1.5697351811955,0.214766650139977,0.0428829574477705
"Abarema macradenia (Fabaceae-mimosoideae)",5,-2.15728683686096,0.802603627388483,0.197750692036225,-0.392175352523788,-0.209213667026188,0.477565025159898,-0.042972077441478,0.134844641892049,0.0562657021244639
"Cojoba rufescens (Fabaceae-mimosoideae)",19,-1.1080872244881,-0.0543413042924462,0.328494628181388,0.328875401424877,0.0846097000589019,-0.102607201595918,0.544310015252193,0.149832879713739,0.0759053376407304
"Platymiscium pinnatum (Fabaceae-papilionoideae)",17,-0.386292023200064,1.40802032832033,-0.0696773601760374,0.162016864531731,-0.382331581227166,0.304149508507657,0.158185469794576,0.205102782069494,0.0673320535197978
"Platypodium elegans (Fabaceae-papilionoideae)",13,-0.377219526695027,-0.0697786983613427,-0.447755825454814,-0.161237767041627,-0.205795796429445,-0.165050699277779,-0.202401141187349,0.124960477874709,0.0232128688151261
"Pachira quinata (Malvaceae)",14,-1.18643383682802,-0.339971085566768,0.35125237965562,0.653264121493688,-0.0744530300063649,0.22616892921804,0.967663039225049,0.111793595161203,0.0567289314179303
"Pachira sessilis (Malvaceae)",34,0.442367569396597,-1.05799395215001,-0.0742176804842108,-0.72173954063907,-0.24757675060707,0.0958575842333731,-1.43949310725961,0.210456543240782,0.0856802134362916
"Pogonopus exsertus (Rubiaceae)",3,-3.5696319822408,-0.713597608190719,0.153648305352162,0.309454703479751,-0.143710858778744,0.102003540668018,1.09740068534833,0.127341330222283,0.0494486022995603
"Posoqueria latifolia (Rubiaceae)",35,0.153162336994511,-0.0118551306609134,-0.128281875796399,0.155596555840621,-0.0842323846640991,0.195310857288571,1.24584590654372,0.139151876422605,0.0378135812714381
"Poulsenia armata (Moraceae)",35,1.31622123812221,1.37504888705291,0.00903384603582643,0.0594942286578595,-0.359117096293581,0.174050112805699,-0.253342299292656,0.204794370564322,0.0606477546669877
"Pourouma bicolor (Urticaceae)",23,-0.0631505855760688,1.21214923347743,-0.381590051576125,-0.834549028019924,-0.309342227556997,-0.0145124774862206,-1.27889174603915,0.0876981374968488,0.0903431690725496
"Pouteria buenaventurensis (Sapotaceae)",4,-4.39589784263905,1.73589415710024,-0.119187321956943,-0.465127151723053,-0.117857296414273,-0.0302642383356962,-1.09845679965149,0.114354762278588,0.0446475968553817
"Pouteria calistophylla (Sapotaceae)",7,-3.78114462787052,2.22037835433563,-0.144147729435269,-0.220569007276962,-0.158508445387145,-0.00425247261958674,-1.27273087656551,0.211892961352327,0.052655746595591
"Pouteria campechiana (Sapotaceae)",11,-1.69613689203074,-1.66096347696647,-0.0891528097849141,0.233793563962566,-0.271699296232602,0.245531569772821,-0.308488404875494,0.0662892565198902,0.0785668635328224
"Pouteria cuspidata (Sapotaceae)",6,-3.67734529412912,2.31664116303536,-0.00617945822293947,-0.312529581646426,-0.121551952319844,0.0451868795465434,-1.27103136819834,0.103917934116789,0.0382037382611512
"Pouteria foveolata (Sapotaceae)",3,-3.62743930759403,1.29660433016873,-0.0280363528500622,0.0250772196524768,-0.194718787155888,0.0863248640360153,0.423627986969482,0.104960931924077,0.0651022738880403
"Pouteria fossicola (Sapotaceae)",9,-1.97962331114913,1.25644281008972,-0.158686745303108,-0.577867952679419,-0.452114368774972,0.367170820567452,-1.20712732810364,0.140509011057286,0.05436136974246
"Pouteria glomerata (Sapotaceae)",3,-3.09701685768738,0.530323358121849,-0.020221967339516,0.456974243348408,-0.149137515365642,-0.0594482080341499,0.355597958825069,0.12142758702129,0.0531901390382691
"Pouteria leptopedicellata (Sapotaceae)",5,-3.42100937203819,2.18509077341342,0.12826224171037,-0.203537909478924,-0.163834525262901,0.118062782393822,-1.12520067145368,0.117661414448021,0.0441583008435939
"Pouteria reticulata (Sapotaceae)",15,-0.441419882056311,1.96468499995366,0.226184770669358,0.262544689242265,-0.256365892262152,-0.0880678249575769,0.343662019198772,0.193890759562605,0.0594203962572977
"Pouteria stipitata (Sapotaceae)",6,-2.038242640694,1.45380104463236,0.170691741236535,-0.679297186490182,-0.233547503985614,0.0545465005147976,0.329572589071677,0.0718086592416801,0.0865309940856369
"Pouteria torta (Sapotaceae)",11,-1.72703943587671,1.12860263177848,-0.474930361751627,-0.602007200960449,-0.178934527953522,-0.0296930447425934,-1.3553959355842,0.0440098959331265,0.0628162703784604
"Prioria copaifera (Fabaceae-caesalpinioideae)",6,-1.60035434653721,1.31570441530141,-0.0649957665719564,0.0969144461369167,-0.0989333386750588,0.07856288810837,-0.0264001309703264,0.121140207516925,0.0588187507764631
"Prockia crucis (Salicaceae)",6,-2.9362706264382,-1.50482802177269,0.242775469159159,0.446010697610752,-0.0171677893595407,0.115933207998343,0.652754773429243,0.268476755777234,0.0387207389549343
"Protium costaricense (Burseraceae)",10,-0.793405386081856,0.495980144114293,-0.451519613478486,-0.358784284878641,-0.227388715693126,0.052773846644472,-0.28723885231904,0.172361609150132,0.0624916253855933
"Protium glabrum (Burseraceae)",8,-2.12032760379483,1.76619972697268,0.32137506470277,-0.462420905956101,-0.187772564272038,-0.00407023371888473,-0.134776509823672,0.130207193782857,0.0258570047971598
"Protium panamense (Burseraceae)",42,2.33868560342664,1.64672431418896,-0.265731766378905,-0.301121890289843,-0.450906044923356,0.0771143515439286,-1.27747931267782,0.138807734638327,0.0263863164935571
"Protium confusum (Burseraceae)",8,-1.86449244688824,0.919681788213202,-0.069869976603127,-0.801787850856894,-0.209548071737216,0.206241488250667,-1.33269538462552,0.209536430418088,0.0703438711324639
"Protium tenuifolium (Burseraceae)",50,2.16061331670506,0.1885162081789,-0.299970780450062,-0.250065067865413,-0.156191134659323,0.524113690211976,0.30829451918037,0.119185571504082,0.0484001230596192
"Protium trifoliolatum (Burseraceae)",6,-2.3161919877452,0.613577588227075,0.177283321545747,-0.560434879829221,0.247621348902735,0.259614413051311,-1.12975199977318,0.0648088946627703,0.0419603332123016
"Pseudobombax septenatum (Malvaceae)",26,-0.138080502846469,-0.69118201657467,0.297506791697179,0.432035542738847,-0.102910723049218,0.248001802211351,0.716069555787456,0.0977269657469304,0.0200182366756176
"Pseudolmedia spuria (Moraceae)",26,0.295063265346513,1.39779894633156,0.0330489794230963,-0.9494794389533,-0.263256822321524,0.0209507252779966,-0.955190365516231,0.188499835080003,0.0267018864125575
"Pseudima frutescens (Sapindaceae)",5,-2.35972195350204,0.887202228696966,-0.387874508294789,-0.258623605323067,-0.435255236577864,0.189285035124575,-1.33648611002814,0.16819672815929,0.0473183467548751
"Psidium friedrichsthalianum (Myrtaceae)",3,-2.62671769816277,0.320329334669994,0.171504281396228,-0.0626990888581769,-0.236497718853968,0.425151425841961,0.310999105880048,0.125856612931429,0.0766995311818914
"Psychotria acuminata (Rubiaceae)",11,-1.6616182684062,-0.304141963763962,0.378782903798575,-0.651416646171905,-0.145083958784132,-0.0786135654590206,-1.03649351717139,0.129490990295516,0.0713984496065661
"Psychotria brachybotrya (Rubiaceae)",4,-2.62533362350283,1.24049810867087,0.27889338106367,-0.827502204958488,-0.0554686558835095,-0.234648038252395,0.475358724068333,0.158335743425641,0.000732210048778947
"Psychotria capitata (Rubiaceae)",15,-1.37732804972741,0.620914830699358,0.0124551015468254,-1.01769675014075,-0.183840888748179,-0.222207733958981,-1.01134374213369,0.155978100507254,-0.000317382905994057
"Psychotria calophylla (Rubiaceae)",5,-2.9293132420042,0.971684046058656,-0.099860661043654,-0.274441987784308,-0.233995075393978,0.128694455883269,-1.66327894028651,0.149527136311627,0.0317899815444029
"Psychotria chagrensis (Rubiaceae)",6,-2.03566030024902,1.69936552100731,0.275890840020346,-0.201499964414292,-0.0741375330869333,0.249939742004377,-0.46771378451618,0.243126019598307,0.046630662668688
"Psychotria deflexa (Rubiaceae)",11,-1.50074940528576,-0.797837465119178,0.626359028371414,-0.69781985597178,0.124227395013926,0.0456046750394462,0.121128652709868,0.142234814133739,0.11470784695233
"Psychotria elata (Rubiaceae)",5,-3.78361656870833,1.73899005079278,0.0399389007621018,-0.5758954649637,0.0231400402485328,-0.0990774841456842,-1.23603956973097,0.112983844947835,0.00941549154206887
"Psychotria erecta (Rubiaceae)",11,-2.08277599830925,1.20565698945754,-0.166757598224952,-1.2259475222533,-0.247140764328632,-0.211412122629349,-0.906607338523429,0.211200241241699,-0.0245407437840845
"Psychotria grandis (Rubiaceae)",13,-0.993181262211646,0.481139693903209,-0.193482999218254,0.352408125605348,-0.265234957127171,0.134857412537062,0.248593094327268,0.215733125667934,0.104250115535911
"Psychotria horizontalis (Rubiaceae)",19,-0.527742300339676,0.495721591663621,0.190999976550721,0.692901078102774,-0.25523502284331,-0.01351314180027,0.894583114951251,0.257434764555661,0.0675885061958922
"Psychotria limonensis (Rubiaceae)",4,-2.21192751996344,1.09898379373759,0.351553979981397,-0.287470308672146,-0.0560508206859917,0.301426789794997,-0.440129594175157,0.0838203736987575,0.0613668410352029
"Psychotria luxurians (Rubiaceae)",3,-3.88506113474939,1.53781769013343,0.0405827991334386,-0.583647158915182,-0.0883748029225649,0.0499063287492776,-1.27797277079906,0.0790900007460981,0.0336204054929961
"Psychotria marginata (Rubiaceae)",24,-0.0444182404673916,-0.929652689538082,0.041854037770758,-0.140107821322151,-0.2460230204276,0.183998738731547,0.0760818382945684,0.0797104215412261,-0.0215793403917254
"Psychotria micrantha (Rubiaceae)",3,-2.73476252181653,-0.420601259223412,0.0990443233260616,0.214345919639934,0.0951260627060774,0.231033012365847,0.170889089633517,0.176056611519899,0.0361574834488185
"Psychotria nervosa (Rubiaceae)",3,-2.89119541227789,-0.318702805319044,0.107495642679606,0.320685709877247,-0.044811994918326,0.0164412394887331,0.222896317297481,0.190034214369172,0.0659666637990223
"Psychotria poeppigiana (Rubiaceae)",11,-1.91359304180287,0.280322118101783,0.240168472343484,-0.506113546054081,0.329551221759052,-0.0238150066620768,-1.39898726305555,0.112429439963822,0.0529835944183034
"Psychotria pubescens (Rubiaceae)",5,-2.90193838925914,-1.3906844158198,0.285245691721465,0.47149926010816,-0.00438418523287476,0.177536826612101,0.65261971794723,0.195313968840883,0.0200725230664269
"Psychotria racemosa (Rubiaceae)",3,-3.1223038477829,-0.933465797291645,0.169517573445677,-0.780613913295137,-0.164900926382621,-0.0491298988415202,-0.759697615484902,0.104340596860552,0.0480546152370366
"Psychotria suerrensis (Rubiaceae)",4,-2.56173388136474,1.66570177746619,0.320387999659571,-0.234432147609614,-0.0728883170665477,-0.200425412853299,-0.624575698717618,0.103198454385682,0.0371491959740646
"Psychotria umbelliformis (Rubiaceae)",4,-4.02865796302299,2.09658096937003,0.0288681255602459,0.0375252645121588,-0.145776050700567,0.215910164183902,-1.05414094034894,0.174277639880049,0.0484151762328561
"Pterocarpus officinalis (Fabaceae-papilionoideae)",3,-2.44827057217379,0.188250952021452,0.241199827262873,-0.102282533130516,-0.0560633259519727,0.166896799322709,0.258061231958293,0.145291468477362,0.0816811936185025
"Pterocarpus rohrii (Fabaceae-papilionoideae)",19,-0.321077764224699,1.61806973245727,0.0915284095860286,0.0713930010671617,-0.244748874171788,0.424596080739058,-0.479078091518126,0.219753401552511,0.070631995206441
"Quararibea asterolepis (Malvaceae)",8,-1.62426280833452,1.78466430008858,0.122323719957693,0.1989154215714,-0.294201610917517,0.281221315687322,0.81270565412146,0.20450038944229,0.0789354749999508
"Quassia amara (Simaroubaceae)",26,1.17539159630178,0.915040148130748,-0.348097333101799,-0.066087362687976,-0.308661600678563,0.339767869793317,-0.532238949824098,0.110887918185957,0.0707430499255509
"Quiina schippii (Quiinaceae)",9,-2.10844905168596,1.65162127753034,0.126643506727869,-0.808090036558767,-0.23267027440413,-0.106925616917148,-0.705782530013268,0.147830423714459,0.0582303205157886
"Randia armata (Rubiaceae)",10,-1.54308220295781,2.33734300392549,0.354313447719107,0.0681433158495705,-0.110246763051197,0.468128595017756,0.872859229135662,0.135788885478207,0.0598191531461614
"Rosenbergiodendron formosum (Rubiaceae)",7,-2.2197678076705,-1.16206361226496,0.0982703761032438,-0.0720800256976484,-0.164872887178232,0.352517816976658,0.496448995843545,0.141255191518303,0.0619147384294665
"Rauvolfia littoralis (Apocynaceae)",6,-2.54458131292387,-0.733490135722267,0.231262500009974,0.585860902281659,-0.143923084403516,-0.0145361923088927,1.04384330868637,0.108874485980903,0.0778451448520742
"Rinorea apiculata (Violaceae)",3,-3.43589392503898,1.99808506331776,-0.0266767280842622,0.00662797715066246,-0.130162613674038,0.0952753537359192,-0.83507569640633,0.238838981536762,0.055833421113581
"Rinorea squamata (Violaceae)",12,-1.12556584753132,0.324361698667214,-0.692107321236371,-0.167013475775921,-0.0696111295068584,-0.152091945509644,-0.194262869151895,0.0995365451951372,0.0411886258399121
"Rinorea sylvatica (Violaceae)",17,-0.271354684490065,-0.993808429465883,0.137813265684796,-0.470277767404197,0.0356350371629958,0.355987385535422,0.143519587441222,0.0953269871283615,-0.00328888813757923
"Roupala montana (Proteaceae)",12,-1.79262289576634,-1.87049759392627,0.211561891957616,-1.03868271326518,-0.0657027306434545,-0.108317413617959,-0.400169534468132,0.047592807614097,0.0099614661810962
"Rudgea cornifolia (Rubiaceae)",6,-2.55359131304497,2.32674414578849,0.0825597564854133,0.328022718834869,-0.227122484263912,-0.062232195003078,0.00374391696349948,0.150282781271659,0.0494186051781531
"Rudgea pittieri (Rubiaceae)",3,-3.54129060824951,0.254693173413333,0.0081246347559111,-0.958371672882765,-0.17159138121067,0.0265411114770865,-1.24182702526094,0.136467925636872,0.035602385215151
"Ryania speciosa (Salicaceae)",14,-1.31790204466948,1.26994477784159,-0.43671770653045,-0.975118555479161,-0.318437888684166,-0.0143607955235641,-1.22272965214066,0.240254026191432,-0.0142123145952833
"Sacoglottis ovicarpa (Humiriaceae)",5,-3.67407847426023,1.73251907727248,-0.0764769909914286,-0.369958957755618,-0.0699287785871887,-0.0415244503201692,-1.43372576384297,0.156431454452915,0.0414002864884408
"Sacoglottis trichogyna (Humiriaceae)",3,-3.77443549416648,1.71375543183437,-0.0471956201882285,-0.315030621274329,-0.213025801114366,0.119487391994002,-1.28893255126548,0.155046279409384,0.037550867758079
"Sapindus saponaria (Sapindaceae)",3,-3.13014148180672,-0.734076302979363,-0.101902414867175,-0.651293798539646,-0.119926364666419,0.13750357876208,-0.674846214265668,0.126995882236395,0.0479033840100317
"Sapium glandulosum (Euphorbiaceae)",16,-1.29107329782446,1.06917451429912,0.0244893026918357,0.502199880661737,-0.514926438540035,0.28258799397634,1.01114753667,0.222064152707295,0.0355275408238053
"Saurauia yasicae (Actinidiaceae)",8,-2.62455917414336,2.80754136522456,0.053478200559661,-0.21584412210404,-0.125596083477668,-0.153114769114965,-0.330859668040346,0.227314718396085,0.0621015486675085
"Attalea butyracea (Arecaceae)",32,0.119262100780306,-1.51000079795879,-0.210115239560688,-0.323581589555809,-0.278417252286036,0.322579759609839,0.464757055913353,0.0720445011042573,0.0418338657984362
"Schefflera morototoni (Araliaceae)",28,0.130548810233778,-0.332088651208903,-0.203855710001465,-0.719391607271646,-0.00592636512987975,0.153159218880561,-0.563088455168228,0.157850884695115,0.0264230910655722
"Schizolobium parahyba (Fabaceae-caesalpinioideae)",7,-1.57751178909523,0.504692172335577,0.260787663723767,-0.221247840830508,-0.206307318273712,0.0724850930536281,0.120315443457591,0.138247698323217,0.0794996242558449
"Senna dariensis (Fabaceae-caesalpinioideae)",9,-1.36663986521255,-0.485008055538852,0.256150975268928,-0.29362478375504,0.161915816837968,0.252740349643591,0.0577338177058995,0.148334176301671,0.0621763950894208
